0.0001092844 -0.0000123272 0.0000107576 
0.0001118777 -0.0000122721 0.0000095132 
0.0001139746 -0.0000121318 0.0000083315 
0.0001165153 -0.0000123843 0.0000067891 
0.0001185147 -0.0000112753 0.0000057172 
0.0001208738 -0.0000112798 0.0000044272 
0.0001228713 -0.0000098076 0.0000034440 
0.0001248947 -0.0000104678 0.0000024571 
0.0001268004 -0.0000102835 0.0000025262 
0.0001283873 -0.0000099746 0.0000033250 
0.0001295920 -0.0000099649 0.0000045036 
0.0001294462 -0.0000095067 0.0000054894 
0.0001295979 -0.0000090078 0.0000064833 
0.0001298736 -0.0000086783 0.0000065896 
0.0001314884 -0.0000087535 0.0000074658 
0.0001311840 -0.0000087592 0.0000091706 
0.0001354979 -0.0000085298 0.0000063243 
0.0001400159 -0.0000085367 0.0000043390 
0.0001434265 -0.0000085618 0.0000026237 
0.0001461500 -0.0000085128 0.0000011586 
0.0001485785 -0.0000082822 0.0000001184 
0.0001485785 -0.0000082822 0.0000001184 
