-8.1245 -8.0301 -7.8479 -7.8255 -8.5444 -8.0255 -7.8336 -7.9900 -7.9884 -8.1896 -7.8321 -8.2121 -7.6427 -8.2039 -7.9733 -7.9526 -8.0141 -8.1957 -7.6575 -7.9525 -8.1861 -8.3232 -8.0757 -8.6179 -7.9393 -7.9019 -7.8897 -7.4303 -7.8552 -8.4436 -8.4540 -7.9086 -8.3956 -8.0075 -7.9526 -7.8005 -8.0212 -7.9954 -7.9606 -7.7606 -8.0174 -8.5222 -7.8868 -8.1106 -8.3454 -7.6934 -7.6027 -7.9454 -7.8004 -8.1449 
-8.1259 -8.0292 -7.8539 -7.8257 -8.5449 -8.0274 -7.8319 -7.9867 -7.9793 -8.1886 -7.8483 -8.2156 -7.6408 -8.2034 -7.9709 -7.9496 -8.0065 -8.1930 -7.6534 -7.9573 -8.1898 -8.3234 -8.0672 -8.6202 -7.9382 -7.9033 -7.8881 -7.4225 -7.8546 -8.4420 -8.4554 -7.9104 -8.3877 -8.0119 -7.9504 -7.8015 -8.0228 -7.9977 -7.9612 -7.7650 -8.0174 -8.5278 -7.8900 -8.1086 -8.3481 -7.6875 -7.5974 -7.9496 -7.7996 -8.1462 
-8.1278 -8.0275 -7.8622 -7.8258 -8.5457 -8.0297 -7.8302 -7.9816 -7.9674 -8.1870 -7.8705 -8.2205 -7.6382 -8.2025 -7.9677 -7.9453 -7.9963 -8.1894 -7.6478 -7.9639 -8.1952 -8.3238 -8.0557 -8.6233 -7.9369 -7.9053 -7.8859 -7.4123 -7.8542 -8.4400 -8.4573 -7.9123 -8.3769 -8.0180 -7.9470 -7.8030 -8.0250 -8.0011 -7.9624 -7.7707 -8.0178 -8.5354 -7.8945 -8.1062 -8.3516 -7.6797 -7.5904 -7.9553 -7.7984 -8.1480 
-8.1303 -8.0254 -7.8716 -7.8261 -8.5468 -8.0322 -7.8289 -7.9748 -7.9537 -8.1849 -7.8988 -8.2268 -7.6350 -8.2009 -7.9643 -7.9399 -7.9844 -8.1848 -7.6413 -7.9719 -8.2024 -8.3245 -8.0417 -8.6271 -7.9352 -7.9080 -7.8833 -7.3997 -7.8546 -8.4377 -8.4599 -7.9149 -8.3635 -8.0255 -7.9427 -7.8039 -8.0277 -8.0047 -7.9646 -7.7778 -8.0186 -8.5451 -7.8999 -8.1031 -8.3559 -7.6707 -7.5821 -7.9622 -7.7965 -8.1502 
-8.1332 -8.0227 -7.8823 -7.8265 -8.5484 -8.0348 -7.8278 -7.9660 -7.9390 -8.1824 -7.9333 -8.2344 -7.6311 -8.1989 -7.9607 -7.9331 -7.9710 -8.1792 -7.6340 -7.9811 -8.2110 -8.3256 -8.0255 -8.6316 -7.9333 -7.9113 -7.8802 -7.3854 -7.8556 -8.4352 -8.4630 -7.9180 -8.3478 -8.0348 -7.9377 -7.8041 -8.0307 -8.0084 -7.9681 -7.7863 -8.0193 -8.5567 -7.9061 -8.0996 -8.3607 -7.6609 -7.5724 -7.9701 -7.7937 -8.1525 
-8.1366 -8.0189 -7.8949 -7.8267 -8.5503 -8.0371 -7.8268 -7.9555 -7.9239 -8.1792 -7.9726 -8.2424 -7.6280 -8.1965 -7.9570 -7.9258 -7.9564 -8.1733 -7.6261 -7.9913 -8.2206 -8.3265 -8.0075 -8.6368 -7.9312 -7.9143 -7.8760 -7.3701 -7.8568 -8.4325 -8.4662 -7.9206 -8.3301 -8.0456 -7.9318 -7.8042 -8.0340 -8.0123 -7.9725 -7.7954 -8.0231 -8.5696 -7.9129 -8.0962 -8.3658 -7.6506 -7.5618 -7.9786 -7.7895 -8.1545 
-8.1401 -8.0138 -7.9100 -7.8265 -8.5523 -8.0386 -7.8255 -7.9434 -7.9091 -8.1752 -8.0163 -8.2505 -7.6263 -8.1938 -7.9532 -7.9184 -7.9410 -8.1671 -7.6179 -8.0023 -8.2311 -8.3273 -7.9880 -8.6426 -7.9290 -7.9167 -7.8710 -7.3544 -7.8579 -8.4295 -8.4693 -7.9221 -8.3110 -8.0580 -7.9252 -7.8044 -8.0376 -8.0164 -7.9779 -7.8050 -8.0313 -8.5835 -7.9202 -8.0934 -8.3709 -7.6403 -7.5505 -7.9877 -7.7838 -8.1563 
-8.1440 -8.0078 -7.9275 -7.8256 -8.5544 -8.0396 -7.8232 -7.9301 -7.8948 -8.1706 -8.0640 -8.2581 -7.6260 -8.1912 -7.9495 -7.9110 -7.9249 -8.1607 -7.6095 -8.0143 -8.2420 -8.3279 -7.9675 -8.6490 -7.9266 -7.9177 -7.8651 -7.3390 -7.8583 -8.4260 -8.4720 -7.9227 -8.2910 -8.0720 -7.9183 -7.8048 -8.0414 -8.0205 -7.9839 -7.8149 -8.0438 -8.5979 -7.9278 -8.0911 -8.3758 -7.6304 -7.5386 -7.9973 -7.7763 -8.1576 
-8.1483 -8.0013 -7.9463 -7.8244 -8.5569 -8.0399 -7.8196 -7.9165 -7.8819 -8.1658 -8.1147 -8.2651 -7.6270 -8.1892 -7.9466 -7.9041 -7.9088 -8.1536 -7.6013 -8.0264 -8.2532 -8.3285 -7.9467 -8.6553 -7.9231 -7.9172 -7.8589 -7.3246 -7.8580 -8.4220 -8.4745 -7.9228 -8.2709 -8.0866 -7.9113 -7.8036 -8.0453 -8.0238 -7.9907 -7.8253 -8.0596 -8.6125 -7.9350 -8.0888 -8.3803 -7.6217 -7.5265 -8.0069 -7.7673 -8.1586 
-8.1528 -7.9942 -7.9661 -7.8229 -8.5598 -8.0397 -7.8154 -7.9021 -7.8704 -8.1607 -8.1681 -8.2714 -7.6282 -8.1878 -7.9444 -7.8970 -7.8929 -8.1460 -7.5932 -8.0385 -8.2645 -8.3292 -7.9258 -8.6621 -7.9197 -7.9152 -7.8520 -7.3112 -7.8572 -8.4182 -8.4764 -7.9225 -8.2505 -8.1026 -7.9041 -7.8022 -8.0490 -8.0268 -7.9981 -7.8358 -8.0765 -8.6271 -7.9423 -8.0870 -8.3844 -7.6143 -7.5142 -8.0163 -7.7565 -8.1586 
