351.3395 1330.7090 159.0735 1.2111 
352.0294 1330.2797 159.1798 1.2172 
353.2050 1329.6902 159.3053 1.2262 
354.9219 1329.0997 159.4376 1.2380 
357.3814 1328.5275 159.5867 1.2527 
361.0178 1328.2907 159.7900 1.2700 
366.0798 1328.5289 160.0766 1.2891 
372.0407 1329.1470 160.4119 1.3093 
378.4004 1330.4574 160.7812 1.3305 
385.1102 1331.9589 161.1517 1.3525 
392.2087 1333.5099 161.5356 1.3747 
400.8006 1335.0481 162.0402 1.3982 
410.2016 1337.2742 162.6195 1.4230 
419.9571 1339.9390 163.1603 1.4476 
429.9719 1343.3792 163.7151 1.4725 
439.7853 1347.0415 164.2947 1.4963 
449.4216 1350.9001 164.9281 1.5192 
459.6756 1355.5197 165.7340 1.5439 
469.1303 1360.6452 166.4796 1.5683 
477.7969 1366.2839 167.1436 1.5921 
485.7893 1372.0936 167.8148 1.6155 
494.4251 1378.8319 168.5768 1.6392 
502.1491 1385.7822 169.3593 1.6632 
509.9534 1392.9869 170.1789 1.6864 
516.9325 1400.5449 170.9941 1.7083 
523.7923 1408.5257 171.8703 1.7307 
530.6364 1416.9318 172.7635 1.7523 
536.5879 1425.5182 173.5791 1.7738 
542.1075 1433.8783 174.4484 1.7942 
547.8141 1442.3544 175.3978 1.8158 
553.5632 1450.9201 176.4209 1.8372 
558.5203 1459.2542 177.4367 1.8578 
563.2922 1467.3258 178.5684 1.8791 
567.5970 1475.3138 179.6766 1.9009 
571.2440 1483.1639 180.7995 1.9214 
575.1985 1491.2861 182.0085 1.9423 
579.2308 1499.2064 185.2822 1.9628 
582.7234 1507.2061 188.4151 1.9832 
586.6853 1515.8151 191.4603 2.0031 
590.7866 1524.7433 194.4341 2.0228 
595.1183 1533.9074 197.3669 2.0422 
