1.5078 5.9010 0.0946 
1.4844 5.6889 0.0938 
1.4629 5.5040 0.0933 
1.4426 5.3467 0.0928 
1.4229 5.2091 0.0923 
1.4038 5.0834 0.0919 
1.3850 4.9691 0.0916 
1.3669 4.8653 0.0914 
1.3493 4.7743 0.0912 
1.3319 4.6899 0.0911 
1.3149 4.6147 0.0910 
1.2979 4.5488 0.0910 
1.2811 4.4865 0.0909 
1.2647 4.4322 0.0910 
1.2487 4.3870 0.0910 
1.2331 4.3441 0.0911 
1.2180 4.3056 0.0911 
1.2032 4.2725 0.0912 
1.1888 4.2396 0.0913 
1.1748 4.2108 0.0914 
1.1612 4.1849 0.0914 
1.1479 4.1614 0.0915 
1.1351 4.1429 0.0915 
1.1227 4.1271 0.0915 
1.1106 4.1119 0.0915 
1.0989 4.0969 0.0914 
1.0875 4.0839 0.0914 
1.0765 4.0712 0.0913 
1.0658 4.0577 0.0912 
1.0553 4.0472 0.0912 
1.0452 4.0399 0.0911 
1.0354 4.0329 0.0910 
1.0258 4.0267 0.0909 
1.0166 4.0213 0.0908 
1.0076 4.0209 0.0907 
0.9989 4.0190 0.0906 
0.9904 4.0171 0.0905 
0.9821 4.0169 0.0904 
0.9740 4.0200 0.0903 
0.9661 4.0242 0.0902 
0.9585 4.0279 0.0901 
0.9511 4.0297 0.0900 
0.9439 4.0320 0.0899 
0.9368 4.0366 0.0898 
0.9300 4.0396 0.0897 
0.9234 4.0445 0.0896 
0.9170 4.0485 0.0894 
0.9106 4.0520 0.0893 
0.9045 4.0564 0.0891 
0.8985 4.0611 0.0890 
0.8927 4.0673 0.0888 
0.8869 4.0736 0.0887 
0.8814 4.0809 0.0885 
0.8760 4.0907 0.0883 
0.8707 4.0998 0.0881 
0.8656 4.1080 0.0879 
0.8606 4.1177 0.0876 
0.8557 4.1269 0.0874 
0.8510 4.1375 0.0872 
0.8464 4.1473 0.0870 
0.8419 4.1583 0.0868 
0.8375 4.1692 0.0866 
0.8332 4.1796 0.0864 
0.8291 4.1889 0.0863 
0.8250 4.1987 0.0861 
0.8210 4.2089 0.0859 
0.8172 4.2190 0.0857 
0.8133 4.2295 0.0856 
0.8096 4.2377 0.0854 
0.8059 4.2462 0.0852 
0.8023 4.2547 0.0850 
0.7988 4.2645 0.0849 
0.7953 4.2736 0.0847 
0.7919 4.2828 0.0845 
0.7885 4.2920 0.0844 
0.7853 4.3033 0.0842 
0.7821 4.3134 0.0841 
0.7790 4.3236 0.0839 
0.7760 4.3332 0.0837 
0.7729 4.3432 0.0836 
