-7.77135538 -8.20020532 -7.63834692 -7.67416287 -8.23201580 -7.89236040 -7.83485620 -7.92655636 -7.51189480 -7.84802642 -7.74229416 -8.18079254 -7.90240548 -8.09974216 -7.94629422 -7.95590112 -8.45868613 -7.64077494 -8.39353647 -8.08229426 -7.60039105 -7.63227199 -7.71557172 -7.83567590 -7.47451103 -8.16258583 -7.88360331 -7.71000824 -7.63569650 -8.00143775 -8.15201741 -7.53210361 -7.99173151 -7.88445164 -7.43197441 -8.20635191 -7.67131771 -7.75544590 -7.98926202 -7.47682698 -7.98528633 -7.92111839 -7.87065511 -8.09957144 -8.12376320 -7.80907119 -7.79041563 -7.64376951 -7.58594032 -7.71205216 
-7.78073343 -8.15446480 -7.63258358 -7.66159817 -8.23219416 -7.94301274 -7.84343002 -7.98075927 -7.50023794 -7.84423685 -7.75694767 -8.15504564 -7.92688641 -8.04545559 -7.93756460 -7.97343335 -8.45235972 -7.62428179 -8.34632475 -8.04680006 -7.57368813 -7.60413453 -7.70769746 -7.79242061 -7.47622052 -8.20724983 -7.90116474 -7.75513595 -7.63611143 -8.03925740 -8.14151386 -7.55399187 -8.05626696 -7.84267754 -7.40094126 -8.25487948 -7.65548667 -7.82703002 -7.97632857 -7.44846230 -7.97963899 -7.90084269 -7.81892971 -8.08627335 -8.17084358 -7.84839232 -7.79792954 -7.60985159 -7.58885518 -7.71534225 
-7.78205237 -8.13435532 -7.60791199 -7.72208889 -8.23981697 -7.94571353 -7.89237499 -7.97791524 -7.47665900 -7.84398047 -7.73697227 -8.17629759 -7.92278054 -8.06695512 -7.97885342 -7.98530505 -8.47165118 -7.63398390 -8.30054510 -8.01567936 -7.59868269 -7.63482723 -7.65309901 -7.77016614 -7.48490360 -8.21031786 -7.93345148 -7.76540841 -7.62994771 -8.02694986 -8.17956437 -7.54147259 -8.11479736 -7.86993861 -7.39837200 -8.28181134 -7.68076545 -7.79296377 -7.93952735 -7.48593238 -7.99453182 -7.89112651 -7.85020749 -8.08058559 -8.15094287 -7.85137998 -7.77502024 -7.59984439 -7.58050644 -7.77097492 
-7.79965513 -8.13365076 -7.58593867 -7.70143928 -8.24055529 -7.96006417 -7.90196398 -7.95616989 -7.46647850 -7.84246716 -7.75157398 -8.16686103 -7.91651469 -8.02310786 -7.98910649 -8.02726620 -8.50512091 -7.68238426 -8.28093397 -7.97279212 -7.60136298 -7.66160510 -7.63545199 -7.78813145 -7.47069204 -8.28634814 -7.96978494 -7.83402704 -7.63709792 -8.06620787 -8.23733411 -7.53947733 -8.12687532 -7.81927456 -7.42276541 -8.28158012 -7.67685324 -7.83543182 -7.94433643 -7.54482885 -7.95409795 -7.88203219 -7.78194672 -8.07211775 -8.18428736 -7.86668342 -7.77796348 -7.62918829 -7.57135985 -7.80425315 
-7.76103602 -8.12080065 -7.62327101 -7.72579642 -8.23417287 -7.96973275 -7.96021070 -7.93577308 -7.45360115 -7.77242562 -7.75190865 -8.15227068 -7.92329953 -8.01752146 -8.03929242 -8.03337033 -8.50250646 -7.72479132 -8.27058438 -7.97288600 -7.56734494 -7.63218822 -7.68653673 -7.78438781 -7.44881411 -8.32893454 -7.94852469 -7.88697520 -7.65871483 -8.06821722 -8.25954381 -7.62789818 -8.13269061 -7.82175545 -7.48909031 -8.26619237 -7.73877313 -7.81051621 -8.01509547 -7.52555435 -7.98014209 -7.85833045 -7.82701193 -8.10106293 -8.17505439 -7.90544308 -7.79726532 -7.64468909 -7.61222685 -7.78807047 
-7.73256386 -8.07991607 -7.66512295 -7.70384239 -8.27321544 -7.95305918 -7.93408206 -7.98134548 -7.41314466 -7.74146578 -7.76338697 -8.15627306 -7.90345208 -8.06730153 -8.03266475 -8.02319489 -8.49154709 -7.79883977 -8.30347635 -7.95718970 -7.59608467 -7.68440294 -7.67304234 -7.77129616 -7.47355082 -8.30495276 -7.98546502 -7.94309341 -7.67697993 -8.15066216 -8.33924398 -7.62780762 -8.11740475 -7.78819937 -7.51210887 -8.31039383 -7.76077708 -7.84849122 -8.03721582 -7.52666029 -7.99687583 -7.85751456 -7.88829681 -8.09766530 -8.16568390 -7.90599111 -7.83955441 -7.61355998 -7.64644047 -7.82464420 
-7.72656301 -8.05327526 -7.65463245 -7.63943269 -8.25020177 -7.97173160 -7.96277049 -8.00644503 -7.44521910 -7.66513908 -7.77387202 -8.17387843 -7.88747638 -8.10314112 -7.98266874 -8.03351114 -8.49413626 -7.84492182 -8.35133084 -7.99438269 -7.57147208 -7.73245109 -7.74275644 -7.79412831 -7.48282984 -8.40380393 -7.97555378 -7.98399687 -7.70297771 -8.12771089 -8.37564591 -7.64193164 -8.16128258 -7.83982743 -7.53293830 -8.25594987 -7.74649246 -7.90357972 -8.03543189 -7.49844362 -7.99230450 -7.84895524 -7.94476916 -8.11329412 -8.17439716 -7.93416443 -7.86260872 -7.59372397 -7.67420756 -7.86153126 
-7.75591217 -8.06132528 -7.65388537 -7.61270894 -8.28484170 -7.95249421 -7.97877683 -8.05370719 -7.44518774 -7.72898858 -7.85599458 -8.14925877 -7.90308617 -8.08536934 -8.02157361 -8.08458609 -8.50434596 -7.87753159 -8.33508510 -7.97858696 -7.62108840 -7.74145085 -7.75144218 -7.83998573 -7.46943533 -8.37820244 -7.94533777 -8.00766160 -7.71892557 -8.12994010 -8.35459389 -7.65028237 -8.16627261 -7.89174918 -7.59071441 -8.23816811 -7.76091162 -7.88041432 -8.02996908 -7.48027477 -7.99549922 -7.86456305 -7.91824339 -8.10224063 -8.23075619 -7.94091665 -7.85662646 -7.56506498 -7.65906025 -7.87749203 
-7.74533284 -8.03510898 -7.68651318 -7.61049177 -8.25426282 -7.93293776 -8.00224965 -8.01095835 -7.35223694 -7.70639493 -7.84243703 -8.11150402 -7.93750496 -8.08103422 -8.04284223 -8.06569336 -8.47836014 -7.91935192 -8.32182607 -7.96751862 -7.64088580 -7.69288907 -7.78540577 -7.85655734 -7.46126563 -8.37703017 -7.98447700 -8.09636679 -7.73152116 -8.16120849 -8.30919979 -7.63124024 -8.21889267 -7.89468458 -7.63355555 -8.21942904 -7.86055074 -7.89042082 -8.04527233 -7.48511693 -8.04484785 -7.79471029 -7.88913463 -8.08810903 -8.20316945 -7.95689871 -7.84350516 -7.55249462 -7.64825977 -7.87057979 
-7.80091663 -7.93987848 -7.69596067 -7.54252983 -8.23332654 -7.98505065 -7.99493868 -8.01455333 -7.32338214 -7.70271898 -7.85928729 -8.12942894 -7.88607110 -8.08169353 -8.15707046 -8.09159631 -8.47406636 -7.94710104 -8.35604029 -7.95154732 -7.62337867 -7.64085701 -7.82333679 -7.89924870 -7.48813993 -8.38291369 -8.01884440 -8.13378764 -7.68815301 -8.16765672 -8.28676948 -7.66834585 -8.25245054 -7.92598943 -7.67355287 -8.23337597 -7.87357719 -7.84739216 -8.06668041 -7.54363450 -8.09472781 -7.71810901 -7.85226645 -8.14484797 -8.18305917 -7.96358068 -7.88684879 -7.57788469 -7.68522642 -7.87089927 
