-6.764331111092005515e-09,-8.007223459572553685e-09,-5.944502624953713771e-09,-6.220159787936474970e-09,-5.539581590947136963e-09,-5.911778664172671093e-09,-6.742324474961674776e-09,-5.534641166400902277e-09,-6.924944487072968275e-09,-4.924447386396013408e-09,-5.041165357503783031e-09,-3.153621550819091398e-09,-4.578114846137891981e-09,-4.852350749450228810e-09,-4.729481282883027600e-09,-4.309775894898301447e-09,-4.011765440254597556e-09,-6.060937058902301645e-09,-6.390438599178659777e-09,-6.395754808241553902e-09,-6.789411944990095657e-09,-8.726340808690029599e-09,-9.018821173119853258e-09,-8.627257913449944763e-09,-9.461272614980681309e-09,-8.913590073557995116e-09,-1.039675582972633869e-08,-9.929057609640958058e-09,-1.091254080433921153e-08,-1.130885780193111920e-08,-9.954478837191404949e-09,-7.602724400581562711e-09,-7.940615072632313688e-09,-7.847321581067727376e-09,-5.436797177003464956e-09,-3.911721843081701634e-09,-4.206678440343956044e-09,-3.241651108580320721e-09,-2.404287509091263773e-10,-1.239717115883508517e-09,-2.183811993697001550e-09,-3.538994071674313372e-09,-4.109896384642606245e-09,-4.902545843696991382e-09,-7.500657253434961358e-09,-7.101283278882357230e-09,-7.264166382000523236e-09,-7.041555135485900131e-09,-8.619883494237364883e-09,-6.954790579251033273e-09,-6.399385405159931513e-09,-7.031246966578651986e-09,-6.269023393219964248e-09,-8.519888681060802004e-09,-1.038153305244049793e-08,-1.168593054969295858e-08,-1.242159705560475258e-08,-1.274977095867300754e-08,-1.303755533947890985e-08,-1.240290092005503875e-08,-1.190307034180124471e-08,-1.052242046427595356e-08,-8.371557856666606856e-09,-6.863009907995971823e-09,-8.872640770419365264e-09,-9.563940659119731354e-09,-1.069992427885256901e-08,-1.063155349030495067e-08,-1.209361107335935374e-08,-1.096574959215879430e-08,-8.759088704370423028e-09,-7.181676024263235950e-09,-7.976545826605779706e-09,-6.570416634735018631e-09,-7.033109962273526750e-09,-9.291453063907744923e-09,-8.706961451759980542e-09,-1.172466174343127899e-08,-1.213922635789054094e-08,-1.164403936301933650e-08,-1.192605181216731927e-08,-9.016995619442960564e-09,-1.208514295637747857e-08,-1.077267520111282157e-08,-1.056873270601413513e-08,-9.609682750135639730e-09,-9.347083156895812805e-09,-7.530111691502118267e-09,-4.765864008923446557e-09,-5.615724073686343485e-09,-8.109660598558560523e-09,-7.216933816025131088e-09,-4.629022452716417458e-09,-4.911395660258384256e-09,-2.786019662546398171e-09,-3.507281371696764585e-09,-3.954124467362186217e-09,-2.757041462062296629e-09,-4.026627147207332892e-09,-1.890087990137555147e-09
-7.662598447482504665e-09,-9.207807610000830670e-09,-6.757433030634312653e-09,-6.519661174944270946e-09,-5.882049034094525412e-09,-5.495680272846356977e-09,-5.977872453559699503e-09,-6.069227281620930328e-09,-6.121706028835640143e-09,-5.200784415236140446e-09,-5.101806736499630285e-09,-3.759074184671771276e-09,-4.697638701681009595e-09,-5.875486649131931965e-09,-4.155546623332930743e-09,-4.673428795401215032e-09,-4.951443030696479530e-09,-6.286799488533034316e-09,-5.429846636227348076e-09,-6.254646555619746218e-09,-7.167449464582030282e-09,-9.308842840469303938e-09,-1.028180795342704221e-08,-9.330606198650937418e-09,-9.189371388929108683e-09,-9.530186010406975713e-09,-9.780290691789440559e-09,-1.043800663792649679e-08,-1.126495748442668051e-08,-1.114112635589780443e-08,-8.361583366455523535e-09,-8.150958732807144192e-09,-7.627248011906572449e-09,-7.713543926180220709e-09,-5.613943103764884339e-09,-4.254922118490719181e-09,-4.324351270488433126e-09,-2.840730910183349228e-09,3.882158424761361161e-10,-1.166818223263013525e-09,-2.370762101150985879e-09,-4.172634541179756271e-09,-4.615500580035091208e-09,-6.916714050495252721e-09,-7.383103370724219985e-09,-7.031559750236199756e-09,-7.317635838612404988e-09,-8.065859224836229262e-09,-8.571841061770247793e-09,-7.323648927148578588e-09,-5.865819281257582552e-09,-6.646665987030968663e-09,-6.465657697891824201e-09,-9.354536351890430626e-09,-1.105329349287612770e-08,-1.298115648771381935e-08,-1.238497029710669777e-08,-1.354675026328667571e-08,-1.315440660220877450e-08,-1.204036415705381416e-08,-1.118621463762266800e-08,-1.024046801226524851e-08,-7.266666537139515542e-09,-7.400462185795165844e-09,-9.477233454432703967e-09,-9.724671636035778220e-09,-1.079574781791077160e-08,-1.232163615871094481e-08,-1.189455719589269698e-08,-1.125974750401110317e-08,-7.980621713546707751e-09,-6.819032284332207496e-09,-7.192124692228532292e-09,-7.134852140317979028e-09,-7.719604996449681709e-09,-9.656059237162911714e-09,-9.412947191678138885e-09,-1.226194611748780607e-08,-1.184075228996399339e-08,-1.272578602265884822e-08,-1.101881417962205614e-08,-9.569273674834137378e-09,-1.277894680182063055e-08,-1.014159656467107919e-08,-1.005022077882432677e-08,-1.013970514240112974e-08,-7.950142171907937949e-09,-7.699959283217937775e-09,-4.851082181092600490e-09,-7.490494317467654034e-09,-8.337461648427105706e-09,-6.729075332126654648e-09,-4.253459506812948375e-09,-4.901704365622321522e-09,-3.434748502248421549e-09,-3.677191833537815787e-09,-3.207790033222792936e-09,-3.148094327741386324e-09,-3.241970942316055023e-09,-2.255975897457345889e-09
-8.646423153504633747e-09,-8.260139925121424688e-09,-7.080766049808267522e-09,-6.197070694438377739e-09,-5.798297825319004948e-09,-6.361154221933886111e-09,-6.126250328113440529e-09,-6.614190234473111799e-09,-6.102902232212099225e-09,-5.348468699602717392e-09,-4.358136383117630505e-09,-4.729278062397138470e-09,-4.926784512613568807e-09,-5.901646734405645727e-09,-3.872770714780578387e-09,-4.434623203936904420e-09,-5.329249900213939042e-09,-6.564263317764987079e-09,-6.295800512094756020e-09,-6.770171685222843243e-09,-8.701234014145536021e-09,-9.028640881399835424e-09,-9.984257062266923362e-09,-9.780188882352317912e-09,-8.613919317162182206e-09,-1.007790009145856333e-08,-9.831021084301922436e-09,-1.093094069194463035e-08,-1.123474520613089977e-08,-1.108546316766689464e-08,-7.973512917830014792e-09,-8.724870661182075346e-09,-8.048769005552258578e-09,-7.276853070566759732e-09,-4.978837585592819706e-09,-3.834504756137757288e-09,-3.557865471820015022e-09,-1.709129594344560308e-09,-9.936223657437669096e-10,-1.724064186322093392e-09,-3.160630884624042468e-09,-5.149444998110181706e-09,-4.677047232083662959e-09,-8.327699856607164339e-09,-7.490487344827942619e-09,-7.073021453218371260e-09,-7.192986854347618517e-09,-8.298201115795312083e-09,-7.668323472418405411e-09,-7.107523171232598928e-09,-6.863449415913672160e-09,-6.984559057417470237e-09,-7.462660367815305314e-09,-1.092189992930449909e-08,-1.125157301310455755e-08,-1.264290329457562092e-08,-1.280138764143346638e-08,-1.325361774688740092e-08,-1.331022261233059401e-08,-1.211635976467584716e-08,-1.053939455087809538e-08,-9.403169786665801630e-09,-6.781540370462917079e-09,-8.478516094616955691e-09,-1.040421305699363438e-08,-1.130074537353971443e-08,-1.106600489801700276e-08,-1.200585633632889631e-08,-1.125365799692192815e-08,-1.025860521186938265e-08,-7.458169717180643076e-09,-7.559134610792468593e-09,-7.234968883966400792e-09,-7.575738436111255009e-09,-9.026577344617875364e-09,-9.038926987302440734e-09,-1.080714316557810940e-08,-1.267990852332600921e-08,-1.187462495962029996e-08,-1.298226011725596058e-08,-9.963338556552430986e-09,-1.000272069539436483e-08,-1.202337591583985385e-08,-1.037818750388269206e-08,-1.048734851530711136e-08,-1.075204198232275599e-08,-7.998440429495789567e-09,-6.505512065927864419e-09,-5.103438375367626161e-09,-8.683720329906190994e-09,-8.267874920739623033e-09,-6.356326008011684786e-09,-5.035316285123281586e-09,-3.828639225401948862e-09,-3.745644682856705950e-09,-3.502837371217275621e-09,-3.118347472126867254e-09,-3.953223265648774804e-09,-3.311272522258869303e-09,-2.643625343695987137e-09
-9.133645959833387198e-09,-6.949475419978504618e-09,-7.753422158495288566e-09,-6.253886569092767353e-09,-6.112832259429030321e-09,-6.339849233296899004e-09,-6.349535810897823206e-09,-6.542925286358611745e-09,-5.888516385989066243e-09,-5.869741078355605775e-09,-3.628010948107489815e-09,-4.103031928706777725e-09,-5.046214106412522230e-09,-4.209231739493624273e-09,-4.762261328351362847e-09,-5.296177277624351847e-09,-6.028892601687889599e-09,-6.137709208508567600e-09,-6.616764033705496352e-09,-6.582174799460370641e-09,-9.344084265523619526e-09,-8.995061373959927686e-09,-9.947965458284204451e-09,-9.112431343555378102e-09,-8.648982964204126026e-09,-9.638866775298876522e-09,-9.782295690451762676e-09,-1.192984088163002311e-08,-1.106812174558522640e-08,-1.075735213414779715e-08,-8.610570879187329133e-09,-7.391553677609440206e-09,-7.516041435830336630e-09,-6.122823479006193728e-09,-4.649437161633474282e-09,-3.718775634202582947e-09,-3.530839365623522691e-09,-7.214466844645875412e-10,-1.224156013797868312e-09,-2.039324520084294480e-09,-3.920095949806820746e-09,-5.687050775789324651e-09,-6.085073396348335712e-09,-7.983002511851991271e-09,-6.611925920588562124e-09,-6.932420413229278680e-09,-6.874345348517631247e-09,-8.348636266137696396e-09,-7.732884828830526763e-09,-6.957185470546793604e-09,-7.610871702388746986e-09,-6.599713430207319926e-09,-8.119326165423567035e-09,-1.109084467882380407e-08,-1.180612702099168906e-08,-1.233535612060617447e-08,-1.328668466841711317e-08,-1.309925614105514526e-08,-1.224747476665219001e-08,-1.128275508706795810e-08,-1.072361116496274096e-08,-8.363345152863044338e-09,-7.291272132722763386e-09,-9.097242675424604562e-09,-1.011531426473080789e-08,-1.191331461554198742e-08,-1.135779196578540912e-08,-1.154449842105984210e-08,-1.119118879675006500e-08,-9.306206181814040796e-09,-6.750005484074451470e-09,-7.038213062650103690e-09,-7.858273100872530947e-09,-7.165863733653871187e-09,-9.972317911398203393e-09,-9.195262252643918055e-09,-1.163500698403360120e-08,-1.244016251657764882e-08,-1.183889970284945568e-08,-1.190461114063678599e-08,-9.672637165366560015e-09,-1.115401131617252459e-08,-1.107988941923909122e-08,-9.983751437463243635e-09,-1.042382055221646133e-08,-9.385237054027533756e-09,-7.852451631014395710e-09,-6.311243019416651992e-09,-6.404998012280179747e-09,-8.978793420742117189e-09,-8.241007703673358503e-09,-4.772498678809240549e-09,-5.639182212885166356e-09,-3.187458210864515989e-09,-3.435116292391091540e-09,-3.078156224052367915e-09,-2.878157851498108930e-09,-3.598689919825135428e-09,-2.911208781724898498e-09,-3.350982486490139557e-09
-9.383812345484499213e-09,-6.855604934361543483e-09,-7.108307349231188783e-09,-5.995887083772708200e-09,-6.468623346365212646e-09,-6.178395910783347758e-09,-6.781745735914670886e-09,-5.964611657111616093e-09,-5.209935546333516279e-09,-4.984129063473954862e-09,-4.194052495930210566e-09,-4.148464305995686413e-09,-5.503676559695774699e-09,-3.528953721851078760e-09,-4.975682362145525040e-09,-4.932714460429317526e-09,-6.310740179023457495e-09,-5.251481429569660223e-09,-6.908492732226897549e-09,-7.472984776550038704e-09,-9.069648674778828030e-09,-9.238270206335746732e-09,-9.901461470066024711e-09,-8.285038837066029621e-09,-9.038692302298128029e-09,-9.728664175085377316e-09,-1.029926407271306348e-08,-1.139442998013981775e-08,-1.049406535355671916e-08,-9.244629656944442266e-09,-8.940672207317339146e-09,-7.310752823436796849e-09,-7.259622547090154574e-09,-5.714469405128552710e-09,-4.158790527242462683e-09,-2.710870515337874418e-09,-3.115701143228358561e-09,-7.661480554835068238e-10,-1.188452866542295632e-09,-2.262312238412451671e-09,-4.284656205712247504e-09,-5.523254670465270740e-09,-7.027487594649881573e-09,-7.830461712887582708e-09,-6.279434049184804972e-09,-7.300851756058740036e-09,-7.588740497275139006e-09,-7.061324325942931207e-09,-7.320692363573586556e-09,-6.685670041077640464e-09,-7.077806875550996402e-09,-7.189273643921362617e-09,-9.545641896326571878e-09,-1.091683605805055278e-08,-1.162434099230804077e-08,-1.211040321387426243e-08,-1.345167899779134723e-08,-1.329473677245136156e-08,-1.208570069814235455e-08,-1.013442864234790612e-08,-9.726132423390197489e-09,-7.224623034598128561e-09,-7.091968163409643798e-09,-9.861606602354739578e-09,-1.141500941680280896e-08,-1.212623655175441103e-08,-1.184066967353725528e-08,-1.089048378099346470e-08,-1.026347426752705269e-08,-7.965233841958948928e-09,-6.220552213050169894e-09,-6.842772562003535427e-09,-8.394224088222654608e-09,-7.332146708900470360e-09,-9.578282994384160661e-09,-9.228422547824925117e-09,-1.288206713872620807e-08,-1.230252991080646297e-08,-1.252970282590294905e-08,-1.116142425569456964e-08,-8.440987917935430050e-09,-1.101011070123358226e-08,-9.804553180411892229e-09,-9.542986805510887923e-09,-1.126194017006920836e-08,-8.134895686251882241e-09,-7.715101840509472420e-09,-6.109171333087027125e-09,-7.895156304658873860e-09,-8.769856977885423128e-09,-7.738318963084181927e-09,-4.444075768433761425e-09,-4.864217208656655542e-09,-2.480652798596545995e-09,-2.583644244387552344e-09,-1.658160080542480488e-09,-3.393249645527450490e-09,-3.984108495760778092e-09,-3.273057827800026635e-09,-4.785497757111204077e-09
-8.676459116813954896e-09,-7.765965733932242943e-09,-7.399128371324348261e-09,-5.819361946439018331e-09,-6.087785120635586041e-09,-6.015657055718822123e-09,-6.404554204466405010e-09,-6.297669679817091806e-09,-5.984472887520729978e-09,-4.593169111758817734e-09,-5.046734223418468416e-09,-4.033770497996476298e-09,-4.916999117713779997e-09,-3.496326960975428920e-09,-5.661571767276849612e-09,-5.067921728308161355e-09,-6.142519680945875471e-09,-5.792995473883105952e-09,-6.220416313552383196e-09,-8.727402359830207159e-09,-9.016520666754466383e-09,-9.882403589740836230e-09,-1.060263027353536413e-08,-8.138257669147308868e-09,-8.623088773678809207e-09,-9.406550886316315321e-09,-1.084568425748787324e-08,-1.097107385400583287e-08,-1.093054817267096865e-08,-9.442243722924024616e-09,-8.376969056999424066e-09,-6.860431053165380302e-09,-7.007826730614262975e-09,-5.402255979030371644e-09,-3.877225490675903164e-09,-3.238450804121214368e-09,-1.915459625896429077e-09,-1.538913417849527222e-09,-1.032435581006616520e-09,-2.386740867711817337e-09,-5.265556691850448630e-09,-6.421564166923324115e-09,-7.892110107508612055e-09,-7.509161946197464735e-09,-6.107356411826096146e-09,-6.976511561178168085e-09,-7.543922431173644396e-09,-7.091206802531350698e-09,-7.617878289118000675e-09,-7.446811402714249958e-09,-6.858447591714036357e-09,-7.390401392537933456e-09,-1.054916207827089118e-08,-1.137530412232951095e-08,-1.123930441806125542e-08,-1.310856357613594022e-08,-1.305540651280670702e-08,-1.273157181560484525e-08,-1.156516065246091237e-08,-9.835572770393696113e-09,-9.303313916302796612e-09,-7.428429050398398997e-09,-8.114353863057403510e-09,-1.035158192574530145e-08,-1.248782822724816868e-08,-1.198841055548206396e-08,-1.099517927736331358e-08,-1.093582370621581844e-08,-9.881124142565558709e-09,-6.775175646000455206e-09,-6.327203295533478271e-09,-7.187421364144630067e-09,-8.340200652152563015e-09,-9.027205014986629574e-09,-9.776513941535292253e-09,-1.025891436255521972e-08,-1.313832853190925024e-08,-1.150677702150048061e-08,-1.170277116068939332e-08,-1.047751962721435331e-08,-9.010189048196895976e-09,-1.066146332391882648e-08,-9.860443750417268237e-09,-1.010141417862328585e-08,-1.096157846359133312e-08,-7.814264539387817504e-09,-7.811472784275873696e-09,-6.298811124045466281e-09,-9.230646173970806359e-09,-8.319989790151024595e-09,-5.878367800504754254e-09,-4.538064581298453608e-09,-3.861214259129949202e-09,-2.913098941910722317e-09,-2.867931224887137015e-09,-2.300743450471427107e-09,-3.519099185788835379e-09,-3.756994501967931392e-09,-3.680275554624977592e-09,-5.106578233961814356e-09
-8.035887350207105793e-09,-8.115641073926078689e-09,-7.199077168740197235e-09,-6.756546140944457421e-09,-6.072006472681582850e-09,-6.873195186518924628e-09,-6.642230578545935829e-09,-5.620303418428462357e-09,-6.198439237748774068e-09,-4.438889965129840381e-09,-4.882977401647173878e-09,-4.837165027488207902e-09,-4.750845720075799470e-09,-4.568870021249024370e-09,-6.169073139828862128e-09,-5.467904856854069017e-09,-5.355041146725163523e-09,-6.790432010401861041e-09,-6.709478972700753839e-09,-9.645927989455062867e-09,-8.510581301769109158e-09,-1.028454864745257819e-08,-9.762502122559507828e-09,-8.776028376781087609e-09,-9.683595059211261630e-09,-9.948638511190753651e-09,-1.191876445441076616e-08,-1.042885255776172728e-08,-1.039340395877843577e-08,-9.957236123246839333e-09,-7.289424563237212983e-09,-6.856943377570894241e-09,-6.648580389731967932e-09,-5.498244734359994984e-09,-3.083628487360181004e-09,-4.021372202901566388e-09,-1.802919665142803708e-09,-2.513974154473902125e-09,-1.981279089581114380e-09,-3.365897787263190646e-09,-5.167703589948265144e-09,-6.891064853415817812e-09,-7.198175646780617102e-09,-6.760113230615067362e-09,-7.273258244961108145e-09,-7.814926669245054870e-09,-7.328254874240413385e-09,-7.751566162505067060e-09,-7.897693984950344471e-09,-8.019103026247274917e-09,-7.345102775261264019e-09,-8.844994482139184374e-09,-1.014898683760393457e-08,-1.128839341501925361e-08,-1.048578870391901883e-08,-1.326226746886964740e-08,-1.341494067585332635e-08,-1.321989697844728356e-08,-1.151056502470672513e-08,-1.097657848196979953e-08,-8.886629461006694132e-09,-7.257114288928626839e-09,-8.672075223428741712e-09,-1.094063144956278638e-08,-1.310772695516118562e-08,-1.204318189302129964e-08,-1.031475207018426699e-08,-1.025777849549137148e-08,-9.217481833266379058e-09,-7.001173291325231956e-09,-7.127073612557069250e-09,-9.495279787770845864e-09,-8.401323543679547673e-09,-9.458120903144389668e-09,-9.214003016902203269e-09,-1.083376369565920964e-08,-1.263551589889797638e-08,-1.153266334870533081e-08,-1.130023961449271277e-08,-1.015994976882610566e-08,-1.013235224788152589e-08,-1.052425362961113553e-08,-1.005358979788088089e-08,-1.144944178531455870e-08,-1.050549147470540245e-08,-7.497946057760678534e-09,-7.679126145532250424e-09,-6.240476604135350190e-09,-8.732635137250881787e-09,-8.498340318998122170e-09,-4.873716468942914246e-09,-5.953036121220998856e-09,-3.861478294233049863e-09,-3.119809440007650791e-09,-2.270685943524100276e-09,-3.098062779192536818e-09,-3.838767524446126073e-09,-3.465669581509367090e-09,-4.666720243039270045e-09,-4.938147906061923745e-09
-8.646396254611740248e-09,-8.676237411733400459e-09,-7.399691678811726669e-09,-7.129498338979235019e-09,-5.711710097207758731e-09,-6.442382357998710133e-09,-6.085858281650281263e-09,-5.484188788206159216e-09,-5.950067841200353843e-09,-5.419373301292876152e-09,-4.741121319078306091e-09,-4.656764124908793853e-09,-4.630561055582537840e-09,-5.645960512375279124e-09,-6.189170596491995498e-09,-6.422105470165208387e-09,-4.516929547148203740e-09,-6.277885565681807459e-09,-6.956419802597309271e-09,-9.488837214680216714e-09,-8.697268677447234610e-09,-1.145072921037795765e-08,-9.752407336000947737e-09,-8.820523399816692129e-09,-1.023386430400738958e-08,-1.027426279508086702e-08,-1.118286537038648083e-08,-1.056905278744663638e-08,-9.849929283296479992e-09,-9.612186444112364333e-09,-6.442669984316802042e-09,-6.606285769745744035e-09,-5.923144980915959980e-09,-5.855400404268245744e-09,-3.364127257310757080e-09,-4.610505129552355964e-09,-2.177727441085012248e-09,-2.297517117190227245e-09,-1.227986009635930335e-09,-3.624183898835070162e-09,-5.653966066250612109e-09,-7.121626118855570423e-09,-7.135969456717981620e-09,-6.497848653385806830e-09,-7.444807351241614273e-09,-8.885415462653852401e-09,-6.936867514805999726e-09,-8.659317883222731134e-09,-8.237366675391660337e-09,-7.441029676732965094e-09,-7.168151880941196711e-09,-9.328698581180165604e-09,-9.562995316580522201e-09,-1.093446580788300651e-08,-1.124493003655176293e-08,-1.410210166401838994e-08,-1.344910336365790257e-08,-1.343155018032505384e-08,-1.070564716240344017e-08,-1.059795344736183240e-08,-8.945110285993463630e-09,-7.128738030208074849e-09,-8.933400035185114786e-09,-1.168563281948395474e-08,-1.245072482883277495e-08,-1.172947374894405265e-08,-1.064475081821782283e-08,-1.041421936716445705e-08,-8.651932209205514575e-09,-7.086497114110961946e-09,-7.293475247121069492e-09,-9.670387154417116411e-09,-8.679414054896846324e-09,-9.372143301055727802e-09,-8.829813313791549629e-09,-1.220832164886327020e-08,-1.183100136811515926e-08,-1.094757122665638538e-08,-1.142861821277731502e-08,-9.584574369196116048e-09,-1.108843202941599362e-08,-1.058232379697298289e-08,-9.981398386811743117e-09,-1.126424731539585471e-08,-8.836692071943220897e-09,-7.293073485150497280e-09,-7.522757661687799280e-09,-7.905420022104841998e-09,-8.965820849969681167e-09,-7.226385274906181636e-09,-4.520527005444796624e-09,-5.666872162908931172e-09,-3.443959235697232782e-09,-3.455801565065819424e-09,-1.626663728729135749e-09,-3.306268486138639520e-09,-3.870934433093885113e-09,-2.918963098155501152e-09,-5.749692783710103779e-09,-5.057915923153984943e-09
-8.499440594746280162e-09,-8.200122624285703504e-09,-6.621570049862075834e-09,-5.893659853473493983e-09,-6.237473730344111932e-09,-6.176706910945532324e-09,-5.997161369006549985e-09,-5.949701982797822585e-09,-5.533958730400748032e-09,-5.715032418808727867e-09,-4.697948418546109189e-09,-4.974940533913354534e-09,-4.111315009508782647e-09,-5.709620786944239701e-09,-5.213710206260941474e-09,-5.054186466601542194e-09,-5.166662303507766023e-09,-6.095798198848755487e-09,-8.527649519479408036e-09,-9.643184619150304867e-09,-9.093425603464360559e-09,-1.140349717280506187e-08,-9.325263772497330395e-09,-8.364618118459134066e-09,-1.001617619336286827e-08,-1.022461944010985060e-08,-1.012725417565303080e-08,-9.937524512897251233e-09,-9.633682577509650845e-09,-9.023789106352532908e-09,-6.298799071028780241e-09,-7.763833967581948993e-09,-5.842734573726121132e-09,-4.672059929815619780e-09,-3.479162498639637561e-09,-2.634077858102392302e-09,-2.424187542127895534e-09,-2.066928073295020928e-09,-1.134956347869435293e-09,-3.901248540187520662e-09,-6.298005601899941732e-09,-6.886113645322064755e-09,-6.943212452481124535e-09,-7.395730459518563968e-09,-7.932492718415137552e-09,-8.375838001814771069e-09,-6.653957663187735668e-09,-7.965641082949578890e-09,-7.137833437272597720e-09,-7.092392573067679355e-09,-7.696040641857477685e-09,-9.860181065683375110e-09,-1.065437583039343606e-08,-1.010331801131405399e-08,-1.197427830759176730e-08,-1.374345283206431620e-08,-1.326255109051064875e-08,-1.282650449975119451e-08,-1.044360798122073845e-08,-9.494222360857663133e-09,-7.623771369855418478e-09,-7.144355510553808156e-09,-9.647582011739404029e-09,-1.275090868563767312e-08,-1.338353507816259558e-08,-1.097458139952156824e-08,-1.033070115316103086e-08,-9.610567644255112679e-09,-7.110901179161497978e-09,-6.627667695808022174e-09,-8.062492178725660161e-09,-9.265314258413095853e-09,-9.365242454498562380e-09,-8.754695548247127560e-09,-9.273560835597671156e-09,-1.235325230896332997e-08,-1.181051195948821470e-08,-1.051808013768784029e-08,-1.118573275478871405e-08,-9.280327904842543295e-09,-1.002907432883070249e-08,-9.364096621811205623e-09,-1.044834656723072880e-08,-1.067644532620899647e-08,-8.541806722097573452e-09,-7.787390548533427074e-09,-7.071546839481146032e-09,-8.652972687820509306e-09,-8.893278140482712113e-09,-5.208740933297946926e-09,-4.806432623780411859e-09,-4.658717127630324468e-09,-2.809547048051190986e-09,-2.145460148697933963e-09,-1.990508843628910197e-09,-3.029288349516413134e-09,-4.111512928324977897e-09,-4.241092696245658309e-09,-6.053539240754813569e-09,-4.568293803874529831e-09
-8.490641850893880038e-09,-7.296170752935048856e-09,-7.305418731684699435e-09,-4.932977470841234576e-09,-6.449491707550542631e-09,-6.289884692054225506e-09,-6.117713790678084295e-09,-7.123167466088714959e-09,-6.487931482649480106e-09,-5.056703774560078555e-09,-3.977209850144201273e-09,-4.219563737720212444e-09,-3.611908534309954744e-09,-5.454207153342632149e-09,-5.862950629320368989e-09,-4.286673083896493123e-09,-6.348025939119024685e-09,-6.560131259544054736e-09,-9.903905353034053139e-09,-8.786663331843581354e-09,-1.048855957225010783e-08,-1.062667432737822429e-08,-8.776247247690191318e-09,-8.517568913062997167e-09,-8.784001538397902629e-09,-9.647360726713229903e-09,-1.014947485095752980e-08,-1.017387992095901509e-08,-1.069749093067169904e-08,-8.623992002449896318e-09,-6.334870872239614682e-09,-6.999828875715001960e-09,-5.918701002391362350e-09,-3.498673421643346706e-09,-3.792966467545292082e-09,-1.725137653911384920e-09,-2.499412995576332259e-09,-1.223448102231798809e-09,-2.098872159764745199e-09,-4.396654511251595551e-09,-7.326444245043646983e-09,-7.067089321566696329e-09,-6.708880138355617780e-09,-7.868581115500687708e-09,-7.901348254646121379e-09,-7.011734902131191197e-09,-6.783172761667191363e-09,-8.110420516671960442e-09,-7.053058237919982447e-09,-7.036856823105673532e-09,-8.882172465393028113e-09,-9.087893825515713730e-09,-1.135566026778483246e-08,-1.042043661378153397e-08,-1.284480502597545573e-08,-1.334888939810897622e-08,-1.300096410805866672e-08,-1.113379181340602233e-08,-1.038400698935025091e-08,-9.270876965378659468e-09,-7.285745338414511400e-09,-7.937783292282438056e-09,-1.080838061959191554e-08,-1.292351146825088596e-08,-1.322771685385258308e-08,-1.049793273148372081e-08,-9.815311281856749994e-09,-8.892716202330888575e-09,-7.220234780338727347e-09,-6.086983460712966524e-09,-8.897858420549982995e-09,-9.006733162347623771e-09,-9.457706320979590038e-09,-8.698892511701132652e-09,-1.106305836227168176e-08,-1.177727062694498534e-08,-1.098443089471998638e-08,-9.763242019792065186e-09,-1.038927187750583595e-08,-9.763054294804933764e-09,-1.036837945992372712e-08,-8.971690201514009898e-09,-1.058819494252378978e-08,-9.960290346171446078e-09,-7.713841941583283940e-09,-8.091583334912382091e-09,-7.821576911077883628e-09,-8.833414283897591130e-09,-8.535863667122325856e-09,-3.537125748600692116e-09,-4.985477142224365297e-09,-3.419149311685069223e-09,-2.986807068771505191e-09,-1.528419021363422530e-09,-3.041805639148697022e-09,-3.439840009585283722e-09,-3.334104510751828931e-09,-4.895072845971464372e-09,-5.690346818906394645e-09,-3.924070536259473969e-09
