0.0003751839 0.0000749662 0.0001735371 
0.0003758336 0.0000760232 0.0001704848 
0.0003764870 0.0000769940 0.0001675499 
0.0003771695 0.0000778895 0.0001646844 
0.0003778945 0.0000787163 0.0001618553 
0.0003786690 0.0000794783 0.0001590399 
0.0003794962 0.0000801793 0.0001562224 
0.0003803774 0.0000808229 0.0001533920 
0.0003813126 0.0000814133 0.0001505416 
0.0003823011 0.0000819545 0.0001476667 
0.0003833417 0.0000824509 0.0001447648 
0.0003844327 0.0000829066 0.0001418352 
0.0003855720 0.0000833253 0.0001388786 
0.0003867565 0.0000837102 0.0001358974 
0.0003879842 0.0000840651 0.0001328944 
0.0003892491 0.0000843920 0.0001298795 
0.0003905430 0.0000846942 0.0001268623 
0.0003918632 0.0000849774 0.0001238444 
0.0003932037 0.0000852432 0.0001208344 
0.0003945588 0.0000854903 0.0001178383 
0.0003959178 0.0000857178 0.0001148660 
0.0003972814 0.0000859282 0.0001119168 
0.0003986417 0.0000861199 0.0001090025 
0.0004000014 0.0000862947 0.0001061194 
0.0004013597 0.0000864530 0.0001032700 
0.0004027127 0.0000865923 0.0001004610 
0.0004040588 0.0000867147 0.0000976962 
0.0004053913 0.0000868237 0.0000949848 
0.0004067112 0.0000869218 0.0000923241 
0.0004080172 0.0000870079 0.0000897155 
0.0004093120 0.0000870765 0.0000871563 
0.0004105945 0.0000871342 0.0000846475 
0.0004118624 0.0000871849 0.0000821939 
0.0004131148 0.0000872332 0.0000797962 
0.0004143531 0.0000872732 0.0000774525 
0.0004155764 0.0000873043 0.0000751630 
0.0004167840 0.0000873283 0.0000729267 
0.0004179750 0.0000873493 0.0000707425 
0.0004191480 0.0000873704 0.0000686114 
0.0004203017 0.0000873911 0.0000665338 
0.0004214367 0.0000874131 0.0000645102 
0.0004225519 0.0000874348 0.0000625393 
0.0004236472 0.0000874541 0.0000606202 
0.0004247251 0.0000874718 0.0000587493 
0.0004257873 0.0000874887 0.0000569242 
0.0004268345 0.0000875071 0.0000551443 
0.0004278658 0.0000875254 0.0000534083 
0.0004288802 0.0000875443 0.0000517159 
0.0004298769 0.0000875666 0.0000500671 
0.0004308572 0.0000875941 0.0000484621 
0.0004318201 0.0000876240 0.0000468998 
0.0004327656 0.0000876590 0.0000453792 
0.0004336965 0.0000876966 0.0000438988 
0.0004346146 0.0000877384 0.0000424571 
0.0004355183 0.0000877785 0.0000410521 
0.0004364077 0.0000878155 0.0000396823 
0.0004372792 0.0000878485 0.0000383489 
0.0004381324 0.0000878776 0.0000370517 
0.0004389698 0.0000879021 0.0000357885 
0.0004397925 0.0000879220 0.0000345583 
0.0004406001 0.0000879383 0.0000333613 
0.0004413931 0.0000879528 0.0000321972 
0.0004421715 0.0000879639 0.0000310650 
0.0004429353 0.0000879713 0.0000299642 
0.0004436848 0.0000879748 0.0000288950 
0.0004444235 0.0000879710 0.0000278552 
0.0004451500 0.0000879588 0.0000268456 
0.0004458650 0.0000879389 0.0000258660 
0.0004465665 0.0000879121 0.0000249181 
0.0004472534 0.0000878765 0.0000240015 
0.0004479267 0.0000878311 0.0000231151 
0.0004485866 0.0000877755 0.0000222585 
0.0004492330 0.0000877093 0.0000214317 
0.0004498655 0.0000876323 0.0000206347 
0.0004504853 0.0000875437 0.0000198665 
0.0004510897 0.0000874427 0.0000191274 
