410.9144 1342.4262 112.5484 2.9709 
428.6672 1340.3390 114.0084 2.9716 
445.4276 1338.2534 116.1706 2.9718 
461.5384 1336.3929 118.2246 2.9717 
476.5859 1334.6030 120.2051 2.9726 
490.3533 1332.9991 122.1827 2.9729 
503.3591 1331.1948 124.0811 2.9743 
515.1420 1329.5105 125.6168 2.9758 
525.9870 1328.1429 127.2201 2.9789 
535.9553 1327.1845 128.7020 2.9816 
545.2619 1326.7445 130.1654 2.9847 
553.2759 1327.1885 131.6541 2.9886 
561.1876 1327.5516 133.1660 2.9928 
568.9404 1327.7182 134.6674 2.9974 
576.3390 1327.8855 136.1316 3.0025 
583.8338 1328.2398 137.5294 3.0083 
591.9900 1328.5268 138.8914 3.0156 
600.5913 1329.1799 140.2273 3.0235 
609.0560 1330.5140 141.5855 3.0319 
618.1339 1332.2070 142.8996 3.0405 
627.2846 1334.1671 144.3865 3.0491 
637.0050 1336.2613 145.7529 3.0580 
647.1237 1338.2405 147.1499 3.0664 
657.4351 1341.0741 148.4725 3.0744 
667.9190 1344.3776 149.7177 3.0824 
677.9373 1348.3783 150.9821 3.0904 
688.1171 1353.0131 152.2049 3.0977 
697.7771 1358.4167 153.5715 3.1045 
707.1444 1364.5754 155.0112 3.1108 
716.6792 1371.8239 156.3103 3.1159 
726.8649 1380.0827 157.5724 3.1208 
737.0509 1389.0005 159.0340 3.1253 
747.2194 1399.1916 159.9387 3.1290 
756.8362 1410.6838 160.8752 3.1329 
765.8479 1422.8573 161.8603 3.1366 
774.1965 1435.7195 162.8739 3.1403 
782.0184 1448.6955 163.8470 3.1443 
789.1373 1462.2581 164.8397 3.1481 
795.7499 1476.0945 165.6348 3.1520 
802.2199 1489.7454 166.3500 3.1556 
808.4274 1503.6939 167.1606 3.1594 
814.4207 1517.2008 168.1220 3.1634 
820.0162 1530.2874 169.1919 3.1675 
825.5933 1543.0876 170.4119 3.1714 
831.3231 1554.9806 171.5439 3.1750 
836.9027 1566.4041 172.4435 3.1790 
842.1501 1577.1132 173.2483 3.1830 
847.0238 1587.4007 174.2900 3.1874 
851.4686 1596.8207 175.3938 3.1907 
855.8204 1605.8576 176.5220 3.1930 
860.1229 1614.7745 177.5382 3.1942 
864.3437 1623.7001 178.5859 3.1943 
868.4221 1633.6117 179.8525 3.1939 
872.5928 1643.6192 181.1719 3.1935 
877.1989 1653.9452 182.1082 3.1932 
882.1050 1664.3751 183.0058 3.1937 
887.0881 1674.7106 183.7904 3.1944 
892.2980 1684.5427 184.5946 3.1953 
897.9695 1693.8747 185.4611 3.1970 
903.6988 1703.0242 186.3016 3.1995 
909.4478 1711.4037 187.1186 3.2022 
915.2234 1719.2031 187.8643 3.2047 
920.6595 1726.8207 188.5409 3.2065 
926.0010 1733.9887 189.1861 3.2079 
931.0781 1740.5428 189.7732 3.2087 
935.8071 1746.5475 190.2876 3.2090 
940.2464 1752.2563 190.8074 3.2093 
944.8428 1757.3494 191.3153 3.2093 
949.4712 1761.8487 191.8580 3.2090 
953.9872 1765.9993 192.4132 3.2081 
958.4842 1769.8793 192.9352 3.2070 
962.9598 1773.3824 193.2953 3.2056 
967.4765 1776.4382 193.6565 3.2043 
971.7433 1779.2453 194.0276 3.2037 
975.6626 1781.7473 194.2044 3.2035 
979.2582 1784.0137 194.4766 3.2034 
982.9530 1785.9476 194.8342 3.2029 
986.7517 1787.5502 195.2477 3.2024 
990.3004 1789.0265 195.7356 3.2019 
993.8174 1790.5114 196.1857 3.2013 
997.2711 1792.0331 196.5073 3.2004 
1000.8060 1793.5445 196.8019 3.1994 
1004.3685 1795.0875 197.1161 3.1986 
1008.1182 1796.3953 197.4787 3.1978 
1012.0069 1797.2691 197.7476 3.1971 
1016.1066 1797.7032 198.0255 3.1966 
1020.4188 1797.9313 198.3385 3.1962 
1024.8912 1797.9295 198.7698 3.1959 
1029.4269 1797.6297 199.2488 3.1956 
1034.0078 1796.9494 199.6658 3.1952 
1038.6386 1795.9536 200.0889 3.1952 
1043.3193 1794.7143 200.5253 3.1953 
1047.8630 1793.4546 200.9210 3.1953 
1052.3146 1792.3067 201.3200 3.1953 
1056.5937 1791.1928 201.7033 3.1950 
1060.8638 1789.9919 202.0601 3.1947 
1065.0986 1788.6683 202.4059 3.1946 
1069.3388 1787.2050 202.7768 3.1948 
1073.4067 1785.8064 203.1947 3.1950 
1077.3939 1784.3995 203.6558 3.1953 
1081.2050 1782.9529 204.1563 3.1953 
1084.7333 1781.4772 204.6797 3.1952 
1087.9501 1780.0184 205.1966 3.1953 
1090.9933 1778.5221 205.6810 3.1954 
1093.8324 1777.0839 206.1647 3.1956 
1096.4814 1775.7338 206.6737 3.1955 
1098.9491 1774.4307 207.2200 3.1950 
1101.1193 1773.1668 207.7155 3.1944 
1103.0547 1771.9605 208.0598 3.1940 
1104.7877 1770.7786 208.3367 3.1938 
1106.4354 1769.4527 208.5440 3.1938 
1108.0141 1768.1123 208.7163 3.1939 
1109.5928 1766.7676 208.8651 3.1940 
1111.1176 1765.4460 209.0031 3.1940 
1112.5217 1764.1264 209.2372 3.1940 
1113.8830 1762.8033 209.4574 3.1939 
1115.1225 1761.6011 209.6469 3.1935 
1116.2748 1760.6026 209.8293 3.1929 
1117.4577 1759.7540 210.0203 3.1922 
1118.6412 1758.9620 210.2389 3.1915 
1119.7780 1758.2047 210.4607 3.1910 
1120.9879 1757.4672 210.6852 3.1905 
1122.2503 1756.7555 210.9059 3.1902 
1123.5443 1756.0934 211.0435 3.1898 
1124.9271 1755.3565 211.1831 3.1895 
1126.4252 1754.4056 211.3070 3.1891 
1127.9887 1753.1404 211.4058 3.1889 
1129.5279 1751.6215 211.4785 3.1889 
1131.0517 1749.9178 211.5313 3.1891 
1132.5543 1748.0761 211.5740 3.1894 
1133.9282 1746.1774 211.6015 3.1898 
1135.1240 1744.2656 211.6101 3.1904 
1136.1925 1742.3530 211.5933 3.1909 
1137.1983 1740.4543 211.5408 3.1916 
1138.1895 1738.5278 211.4476 3.1925 
1139.1779 1736.5606 211.3184 3.1935 
1140.1184 1734.6994 211.1441 3.1948 
1140.8683 1733.0719 210.9153 3.1962 
1141.4531 1731.6442 210.6542 3.1974 
1141.9072 1730.3601 210.3995 3.1984 
1142.3199 1729.0123 210.1971 3.1989 
1142.7527 1727.4097 210.0086 3.1987 
1143.2355 1725.4751 209.8301 3.1979 
1143.8384 1723.2463 209.6423 3.1965 
1144.6150 1720.8705 209.4314 3.1947 
1145.4951 1718.4077 209.2098 3.1923 
1146.4167 1715.8615 208.9762 3.1894 
1147.3560 1713.4239 208.7372 3.1862 
1148.2191 1711.1581 208.4837 3.1828 
1148.9653 1709.1891 208.2239 3.1793 
1149.5502 1707.4213 207.9577 3.1760 
1149.9955 1705.7546 207.6996 3.1728 
1150.2525 1704.3165 207.4446 3.1696 
1150.2749 1703.0775 207.2033 3.1666 
1150.1475 1702.0726 206.9772 3.1639 
1149.9671 1701.2818 206.7648 3.1614 
1149.7803 1700.6240 206.5912 3.1593 
1149.7227 1700.1129 206.4326 3.1570 
1149.7946 1699.6881 206.2701 3.1548 
1150.0787 1699.3303 206.0778 3.1528 
1150.4993 1698.9966 205.8741 3.1512 
1150.9368 1698.7325 205.6437 3.1500 
1151.4054 1698.5106 205.3887 3.1491 
1151.8754 1698.3488 205.1198 3.1485 
1152.2532 1698.3636 204.8351 3.1482 
1152.4586 1698.5414 204.5499 3.1479 
1152.4579 1698.9307 204.2653 3.1476 
1152.2740 1699.4702 203.9903 3.1472 
1151.9765 1700.0867 203.7219 3.1465 
1151.5803 1700.7508 203.4636 3.1458 
1151.0974 1701.5215 203.2078 3.1449 
1150.5299 1702.3953 202.9535 3.1439 
1149.9019 1703.3303 202.6930 3.1429 
1149.2304 1704.2960 202.4170 3.1422 
1148.5384 1705.2195 202.1292 3.1416 
1147.8644 1706.0399 201.8508 3.1411 
1147.1791 1706.7820 201.5967 3.1405 
1146.4600 1707.5076 201.3638 3.1398 
1145.7271 1708.2576 201.1516 3.1390 
1144.9941 1709.0289 200.9621 3.1381 
1144.2758 1709.8564 200.7880 3.1371 
1143.5643 1710.7647 200.6243 3.1361 
1142.7973 1711.7625 200.4648 3.1351 
1141.9899 1712.8575 200.3172 3.1341 
1141.1446 1713.9735 200.1968 3.1330 
1140.2186 1715.1355 200.1100 3.1320 
1139.2228 1716.3788 200.0553 3.1309 
1138.1853 1717.6532 200.0302 3.1300 
1137.2929 1718.6823 200.0062 3.1295 
1136.5439 1719.5023 199.9800 3.1293 
1135.9138 1720.1048 199.9462 3.1292 
1135.3748 1720.5043 199.9033 3.1291 
1134.9542 1720.6268 199.8692 3.1291 
1134.6541 1720.4547 199.8539 3.1289 
1134.4901 1719.9868 199.8603 3.1286 
1134.4294 1719.3001 199.8872 3.1279 
1134.3176 1718.5220 199.9290 3.1269 
1134.0380 1717.7476 199.9843 3.1254 
1133.5962 1717.0175 200.0599 3.1237 
1133.0190 1716.3120 200.1474 3.1218 
1132.2939 1715.7142 200.2432 3.1198 
1131.4140 1715.2371 200.3496 3.1177 
1130.4508 1714.8633 200.4645 3.1156 
1129.5860 1714.5340 200.4824 3.1136 
